id,name,address,description,locked,under_repair,working_hours,working_all_time,phone,latitude,longitude,url,paid,paid_value,paid_description,accessibility_id,score,plug_share_id,created_at,updated_at,company_id,provider_id,provider_type,available_id,deleted_at,user_id,is_fast,is_single_charging_station,country_id,area_id,city_id,is_geo_processed,is_hidden,is_disappeared_in_provider,landing_url_button_action,icon_type,exist_connectors/0,is_new,preview_photo,connector_stats/all,connector_stats/busy,connector_stats/failed,color_availability_scheme,available_for_humans,serving_company/id,serving_company/name,serving_company/url,serving_company/phone,serving_company/email,serving_company/google_play_url,serving_company/app_store_url,serving_company/party_id,serving_company/user_id,serving_company/is_messages_enabled,serving_company/image_url,exist_connectors/1,exist_connectors/2,exist_connectors/3,exist_connectors/4
8770,Акваград (Аквалоо),"354208, Россия, Краснодарский край, Сочи, ул. Декабристов, дом 78 корп. 5",         На парковке Аквапарка. Инструкцию смотрите в приложении Punkt-E.,false,false,24х7,true,88002223700,43.6771178,39.605273,http://punkt-e.ru,true,,,0,,,2022-05-16T15:50:00.371+02:00,2022-11-16T22:16:06.256+01:00,27,2300101,tokbox,0,,,true,false,1,88,97,false,false,false,,public_station_paid_fast,CHAdeMO,false,,3,0,0,#FE6E00,Работает,27,Пункт Е,https://tok-box.ru/,88002223700,support@tok-box.ru,https://play.google.com/store/apps/details?id=com.punkte,https://apps.apple.com/ru/app/punkt-e/id1636198215,TKB,1828,true,https://2chargers.net/uploads/companies/2022-09-19/cde4dfbc-b302-4dc3-9544-50b69b168193.jpg,CCS 2,Type 2,,
6344,Kamen Supercharger,"Schattweg 4 59174 Kamen, Germany",,false,false,,false,,51.570193,7.675276,,false,,,0,10,52339,2022-04-18T18:31:07.823+02:00,2022-09-29T15:10:27.128+02:00,,,,0,,,true,false,13,58,,true,false,false,,public_station_fast,Tesla Supercharger (unsorted),false,,16,0,0,#FE6E00,Работает,,,,,,,,,,,,CCS,,,
6727,Kaufland Oneşti,"Strada Doctor Victor Babeș 5, Oneşti, 601140 România",,false,false,,false,,46.254641,26.778806,,false,,,0,8.8,355207,2022-04-21T13:27:13.639+02:00,2022-09-29T15:10:27.138+02:00,,,,0,,,true,false,2,131,,true,false,false,,public_station_fast,CHAdeMO,false,,3,0,0,#FE6E00,Работает,,,,,,,,,,,,CCS,Type 2,,
38361,п.Остроленский.,"Россия, Челябинская область, Нагайбакский район",Зарядная станция находится на территории заправки.,false,false,,true,,53.673772688859515,59.71970457583665,,true,,,0,,,2022-10-03T17:45:30.837+02:00,2022-10-27T21:55:15.514+02:00,35,,,0,,68,true,false,1,117,,true,false,false,,public_station_paid_fast,CCS 2,false,,2,0,0,#FE6E00,Работает,35,ELECTROCARS,https://electrocars.ru/,,electrocarsrus@gmail.com,https://play.google.com/store/apps/details?id=ru.electrocars,https://apps.apple.com/ru/app/electrocars/id1588691948,ECR,,false,https://2chargers.net/uploads/companies/2022-08-03/8521b571-9ee4-44e4-add4-ca3925d97dad.png,,,,
38613,Зарядная станция: 02c0018173664a4c,"Можайское ш., 50, Одинцово, Московская обл., 143007",,false,false,,false,,55.708601,37.378595,,false,,,0,,,2022-11-09T14:06:06.432+01:00,2022-11-16T22:16:07.509+01:00,12,b4c68eea-e338-4233-8ebf-0795b7c4dc89,plug.me,0,,,false,false,1,7,28,true,false,false,,public_station,Розетка RU/Euro,true,,1,0,0,#005B96,Работает,12,PlugMe,https://plugme.ru/,88002509779,,https://play.google.com/store/apps/details?id=com.plugme,https://apps.apple.com/ru/app/plugmenow/id1541521419,PME,3815,false,https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png,,,,
1884,,"Заставская ул., 15Д, 1 этаж, Санкт-Петербург, Россия, 196084",,false,false,9-21 без выходных ,false,,59.88938,30.324988,,false,,,1,0,357794,2022-04-18T18:30:54.039+02:00,2022-09-29T15:10:27.322+02:00,,,,0,,,false,false,1,30,1661,true,false,false,,home_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
9873,АГНКС Газпром,"Россия, Смоленский район, поселок 12 километр",,false,false,,false,,54.86183667932208,31.945624686777588,,false,,,0,,,2022-06-13T17:24:58.602+02:00,2022-09-29T15:10:27.157+02:00,,,,3,,127,true,false,1,156,1176,false,false,false,,public_station_fast,CCS 2,false,,2,0,0,#FE6E00,Скоро открытие,,,,,,,,,,,,CHAdeMO,,,
6460,Вегас Кунцево,"Россия, Московская область, Одинцовский городской округ, село Немчиновка, Хорошёвский проезд, 14","Розетки на паркинге высоко. Только если вы ростом выше 1.8
Охранники пока не гоняли.",false,false,,false,,55.72069601548108,37.37916357815266,,false,,,0,5.4,322143,2022-04-21T13:27:10.405+02:00,2022-09-29T15:10:27.330+02:00,,,,0,,,false,false,1,7,101,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
608,Borodina 12a,"Бородина 12а, Ново-Окунево, Свердловская обл., Россия, 624264",Розетка 32А ,false,false,,true,+79527398027,57.075921,61.505101,,false,,,0,0,159966,2022-04-18T18:30:49.135+02:00,2022-09-29T15:10:27.331+02:00,,,,0,,,false,false,1,140,277,false,false,false,,public_station,Type 2,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
38373,ТК Лента крытая парковка,"Россия, Свердловская область, Екатеринбург, проспект Академика Сахарова, 107к1",Зарядные станции находятся на территории крытой парковки ТК ЛЕНТА ,false,false,,true,,56.79170697386315,60.49953103065491,,true,,,0,,,2022-10-06T13:09:06.028+02:00,2022-10-27T14:22:05.073+02:00,35,,,0,,68,false,false,1,140,137,true,false,false,,public_station_paid,Type 2,false,,3,0,0,#03C03C,Работает,35,ELECTROCARS,https://electrocars.ru/,,electrocarsrus@gmail.com,https://play.google.com/store/apps/details?id=ru.electrocars,https://apps.apple.com/ru/app/electrocars/id1588691948,ECR,,false,https://2chargers.net/uploads/companies/2022-08-03/8521b571-9ee4-44e4-add4-ca3925d97dad.png,,,,
646,Шиномонтаж грузовой,"Россия, Самарская область, Елховский район, 100-й км, кафе «МАЯК»","Шиномонтажка, розетки без проблем, мужик в теме",false,false,,true,+79279880706,53.873403,50.258413,,false,,,0,0,266752,2022-04-18T18:30:49.273+02:00,2022-09-29T15:10:27.331+02:00,,,,0,,,false,false,1,157,,true,false,false,,public_station,Розетка RU/Euro,false,,2,0,0,#005B96,Работает,,,,,,,,,,,,Неизвестная красная (на три фазы),,,
1502,Квартал Искра-Парк,"Россия, Москва, Северный административный округ, район Беговой, жилой комплекс Искра Парк","Парковка бесплатная. 
Заезд с улицы Маршала Шапошникова.",false,false,,true,,55.790106349047456,37.55199775099754,,false,,,0,1,315187,2022-04-18T18:30:52.738+02:00,2022-09-29T15:10:27.160+02:00,,,,1,,,true,false,1,10,1666,true,false,false,,public_station_fast,CHAdeMO,false,,3,0,3,#FE6E00,Не работает,,,,,,,,,,,,CCS 2,Type 2,,
9434,Раздолье,"Кемпинг Раздолье, Ленинградское ш., д. 5а, Псков, Псковская обл., Россия, 180005","Находится на территории автокемпинга за шлагбаумом на площадке #15. 

Работает через мобильное приложение «Portal Energy”, скачивайте в AppStore и Google Play. 
Стоимость 1 кВт - 15 р. 

Доступ круглосуточный, для въезда обратитесь на ресепшн. Мощность: Type1 - 7 kW, Type2 - 22 kW

Телефон технической поддержки: 89315803583
Производство и установка станций, инвестирование в инфраструктуру -  www.portalenergy.tech",false,false,,false,,57.807565,28.4261,,true,,,0,,,2022-05-23T18:09:42.583+02:00,2022-11-16T22:16:08.269+01:00,30,48,portal.energy,1,,,false,false,1,195,568,false,false,false,,public_station_paid,Type 1,false,,2,0,2,#03C03C,Не работает,30,PortalEnergy,https://portalenergy.tech/,88125655059,we@portalenergy.tech,https://play.google.com/store/apps/details?id=com.portal_energy.android,https://apps.apple.com/us/app/portal-energy/id1551935371,PEY,2128,false,https://2chargers.net/uploads/companies/2022-08-03/006780ff-5741-4469-ac44-f2818e1e6c56.png,Type 2,,,
185,Газпромнефть,"Россия, Ярославская область, городской округ Переславль-Залесский, деревня Слободка, Центральная улица, 1",Розетки на стене,false,false,,true,,56.882025847054344,39.08605199307203,,false,,,0,0,193344,2022-04-18T18:30:47.295+02:00,2022-09-29T15:10:27.342+02:00,,,,0,,,false,false,1,103,53,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
563,Гостиница «РУСЬ»,"г. Кириллов, ул. Урицкого, д.8",,false,false,,false,,59.861628,38.376432,,true,,,0,0,362306,2022-04-18T18:30:49.011+02:00,2022-09-29T15:10:27.345+02:00,,,,0,,,false,false,1,65,108,false,false,false,,public_station_paid,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
38539,Зарядная станция: 02c001814b3b867a,"Школьная ул., 15, Нахабино, Московская обл., 143433",,false,false,,false,,55.839168,37.139235,,false,,,0,,,2022-11-01T13:04:05.989+01:00,2022-11-16T22:16:08.333+01:00,12,fee0e8d0-e64f-4a23-81de-229ed01087de,plug.me,0,,,false,false,1,7,274,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,12,PlugMe,https://plugme.ru/,88002509779,,https://play.google.com/store/apps/details?id=com.plugme,https://apps.apple.com/ru/app/plugmenow/id1541521419,PME,3815,false,https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png,,,,
578,тесла,"ул. Тенистая, Добрый Бор, Беларусь",,false,false,,false,,52.984581,25.487529,,false,,,1,0,197758,2022-04-18T18:30:49.051+02:00,2022-09-29T15:10:27.348+02:00,,,,0,,,false,false,5,12,110,false,false,false,,home_station,Tesla US,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
38507,Зарядная станция: 02c00081e9f7a817,"Улица Победы, 3, Кашира, Московская обл., 142903",,false,false,,false,,54.838174,38.189642,,false,,,0,,,2022-10-27T12:14:05.231+02:00,2022-11-16T22:16:09.447+01:00,12,2a07771c-6f64-41b5-81a9-55d126713c5c,plug.me,1,,,false,false,1,7,359,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,1,#005B96,Не работает,12,PlugMe,https://plugme.ru/,88002509779,,https://play.google.com/store/apps/details?id=com.plugme,https://apps.apple.com/ru/app/plugmenow/id1541521419,PME,3815,false,https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png,,,,
6789,Gara Ițcani,"Suceava Nord, Strada Gării, Suceava, România",,false,false,,false,,47.67614,26.235449,,false,,,0,10,313188,2022-04-21T13:27:13.905+02:00,2022-09-29T15:10:27.359+02:00,,,,0,,,false,false,2,111,1701,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
189,Tesla,"Россия, Московская область, Раменский городской округ, село Верхнее Мячково, коттеджный посёлок Белый Берег, Подгорная улица, 25",,false,false,,false,,55.54929404096978,38.001091070473194,,false,,,0,0,67258,2022-04-18T18:30:47.310+02:00,2022-09-29T15:10:27.360+02:00,,,,0,,,false,false,1,7,114,false,false,false,,public_station,Tesla US,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
37317,ЭЗС ТЦ Кловер,"г. Калининград, площадь Победы 10",,false,false,,false,,54.719606,20.502989,,true,,,0,,,2022-08-03T11:17:04.415+02:00,2022-08-18T14:50:02.920+02:00,37,RU0121100001,volt.fuel,0,,,false,false,1,218,349,true,false,false,,public_station_paid,Type 2,false,,2,0,0,#03C03C,Работает,37,VoltFuel,,,,https://play.google.com/store/apps/details?id=ru.voltfuel.mobileapp&hl=ru&gl=US,https://apps.apple.com/ru/app/voltfuel/id1620550239,VFL,4655,false,https://2chargers.net/uploads/companies/2022-08-03/7d1f10b5-fe94-474e-ab05-bb976c64afd0.png,,,,
3573,"K-Citymarket Rovaniemi, K-Lataus","Pulkamontie 1, 96900 Saarenkylä, Finland",,false,false,,false,,66.517539,25.756135,,false,,,0,7.9,194418,2022-04-18T18:30:59.339+02:00,2022-09-29T15:10:26.952+02:00,,,,0,,,true,false,10,77,,true,false,false,,public_station_fast,Type 2,false,,8,0,0,#03C03C,Работает,,,,,,,,,,,,CCS,CHAdeMO,,
610,,"ул. Луначарского, 15, Верхнеуральск, Челябинская обл., Россия, 457670",,false,false,9-21,false,,53.876952,59.219634,,false,,,1,0,344352,2022-04-18T18:30:49.141+02:00,2022-09-29T15:10:27.367+02:00,,,,0,,,false,false,1,117,118,false,false,false,,home_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
8249,AC 22 (М4-Воронеж),"Воронежская область, развязка М4 Москва-Дон и Р193 Воронеж-Тамбов в районе Московского переулка д.6, на землях общего пользования",Станция с собственным кабелем.,false,false,,false,,51.675776,39.31079,,false,,,0,,,2022-04-25T14:02:04.315+02:00,2022-11-16T22:16:09.550+01:00,2,7cfb8a1a-2885-4d01-a019-5d00db2c2fd9,itcharge,0,,,false,false,1,66,336,false,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,2,ItCharge,https://itcharge.ru/,84951976463,super@itcharge.ru,https://play.google.com/store/apps/details?id=me.itcharge.main,https://apps.apple.com/ru/app/it-charge/id1544929411,ITC,219,false,https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png,,,,
624,База отдыха ОРЕДЕЖ,"Unnamed Road, Ленинградская обл., Россия, 188200",,false,false,,false,,59.022081,30.536142,,false,,,0,0,325369,2022-04-18T18:30:49.197+02:00,2022-09-29T15:10:27.374+02:00,,,,0,,,false,false,1,35,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
8624,ЖК Краснолесье,"Тюмень, ул. Селекционная, 2","ЭЗС во дворе многоквартирного дома. Пользование услугами, актуальный статус станции и тарифы доступны в приложении my.eCars.",false,false,,false,83812297297,57.161462000184,65.4289468365909,,true,,,0,,,2022-05-07T11:33:42.602+02:00,2022-11-16T22:16:05.733+01:00,25,88,e.cars,0,,,false,false,1,34,22,false,false,false,,public_station_paid,Type 2,false,,2,0,0,#03C03C,Работает,25,My.eCars,https://my.ecars.su/,88043332886,,https://play.google.com/store/apps/details?id=su.ecars.my_eCars,https://apps.apple.com/ru/app/my-ecars/id1561597058,ECS,1443,false,https://2chargers.net/uploads/companies/2022-08-03/dee0d01d-f7ab-4716-8b4b-cf1d102a2147.png,Type 1,,,
9488,"Москва, 1-й Рижский пер, 6","Москва, 1-й Рижский пер, 6",,false,false,,false,,55.806458,37.653947,,false,,,0,,,2022-05-24T11:40:24.508+02:00,2022-11-16T22:16:08.703+01:00,28,198,mos.energo.sbyt,0,,,false,false,1,10,1666,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,28,MosEnergoSbyt,,,,https://play.google.com/store/apps/details?id=ru.mos.enot.chargers,https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338,MES,2121,false,https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png,,,,
82,АЗС Татнефть,"ул. Лавровская дор., 6, Клин, Московская обл., Россия, 141607",,false,false,,false,,56.325285,36.700657,,false,,,0,0,181568,2022-04-18T18:30:46.932+02:00,2022-09-29T15:10:27.382+02:00,,,,0,,,false,false,1,7,77,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
315,МКАД 18 км,"Россия, Московская область, Дзержинский, Алексеевская улица, 12",Розетка зарядки Вольво №4 (EVlink),false,false,,false,,55.62593780710185,37.79890649020672,,false,,,0,0,247097,2022-04-18T18:30:48.044+02:00,2022-09-29T15:10:27.383+02:00,,,,0,,,false,false,1,7,287,false,false,false,,public_station,Розетка RU/Euro,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,Type 2,,,
280,,"Рогожская ул., 117, Ногинск, Московская обл., Россия, 142400",,false,false,,false,,55.852795,38.429815,,false,,,1,0,174239,2022-04-18T18:30:47.692+02:00,2022-09-29T15:10:27.383+02:00,,,,0,,,false,false,1,7,122,false,false,false,,home_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
10042,ОЭЗ Дубна,"Дубна, ул. Программистов, 4, корп. 1, Резидент-Отель",,false,false,,false,,56.7533099767481,37.162894718349,,true,,,0,,,2022-07-07T09:10:03.620+02:00,2022-11-16T22:16:06.410+01:00,25,115,e.cars,0,,,false,false,1,7,547,false,false,false,,public_station_paid,Type 2,false,,1,0,0,#03C03C,Работает,25,My.eCars,https://my.ecars.su/,88043332886,,https://play.google.com/store/apps/details?id=su.ecars.my_eCars,https://apps.apple.com/ru/app/my-ecars/id1561597058,ECS,1443,false,https://2chargers.net/uploads/companies/2022-08-03/dee0d01d-f7ab-4716-8b4b-cf1d102a2147.png,,,,
38010,E-WAY 50kW Отель «Benefit Plaza»,"Россия, Воронеж, Коминтерновский район, Северный жилой район","Сеть ЭЗС “E-WAY”
Станция 50 кВт (DC) на парковке отеля «Benefit Plaza». Скидка 10% на основное меню в ресторане PLAZA 24/7 для заряжающихся электромобилистов.",false,false,,false,,51.717299,39.164524,,true,,,0,,,2022-09-13T16:52:01.551+02:00,2022-11-16T22:16:09.311+01:00,19,808389,E-way,0,,,true,false,1,66,57,true,false,false,,public_station_paid_fast,CCS 2,false,,2,0,0,#FE6E00,Работает,19,E-way,https://e-way.ru/,84956212617,sales@e-way.ru,https://play.google.com/store/apps/details?id=com.lilekov.eway,https://apps.apple.com/us/app/e-way/id1601595469,EWA,5998,false,https://2chargers.net/uploads/companies/2022-08-03/4592f11c-0bca-42e2-88ca-4d13e261cf05.png,CHAdeMO,,,
908,Заправка Татнефть,"М5, Рязанская обл., Россия, 391490",,false,false,,false,,54.193034,41.073212,,false,,,0,0,346141,2022-04-18T18:30:50.862+02:00,2022-09-29T15:10:27.390+02:00,,,,0,,,false,false,1,130,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
2404,Зарядка Тесла (Coming Soon),"Лососинское ш., 38, Петрозаводск, Респ. Карелия, Россия, 185014",Ромл,false,false,,true,,61.763273,34.306395,,false,,34,0,0,295785,2022-04-18T18:30:55.927+02:00,2022-09-29T15:10:27.393+02:00,,,,0,,,false,false,1,194,292,false,false,false,,public_station,Tesla US,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
637,,"проезд Гаражный , Светлагорск, Беларусь",,false,false,,false,,52.618382,29.750227,,false,,,1,0,326952,2022-04-18T18:30:49.245+02:00,2022-09-29T15:10:27.394+02:00,,,,0,,,false,false,5,138,293,false,false,false,,home_station,Type 1,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
1863,Tesla,"Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, городской посёлок Янино-1, коттеджный посёлок Янино, Брусничная улица, 4",,false,false,,false,,59.96259408390544,30.57818792760372,,false,,,1,0,268191,2022-04-18T18:30:53.992+02:00,2022-09-29T15:10:27.397+02:00,,,,0,,,false,false,1,35,129,false,false,false,,home_station,Tesla US,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
37488,Relevant one Ук Московский 2,,,false,false,,false,,55.82249462950497,49.06530509021339,,true,,,0,,,2022-08-25T14:25:09.019+02:00,2022-11-16T22:16:09.505+01:00,6,1658985730,non.stop.power,0,,,false,false,1,75,81,true,false,false,,public_station_paid,Type 2,false,,2,0,0,#03C03C,Работает,6,NonStopPower,https://nonstoppower.ru/,88005000296,info@nonstoppower.ru,https://play.google.com/store/apps/details?id=ru.nonstoppower.car,https://apps.apple.com/ru/app/non-stop-power/id1584182295,NSP,5367,false,https://2chargers.net/uploads/companies/2022-08-03/2594e0ef-5b73-4f19-85d8-db7a44c76bdb.png,Type 1,,,
854,,"улица Дубравная, Теплоколодезянская, Белгородская область, Россия, 443047",,false,false,,true,,51.298112,37.491929,,false,,,1,0,153162,2022-04-18T18:30:50.702+02:00,2022-09-29T15:10:27.397+02:00,,,,0,,,false,false,1,74,294,false,false,false,,home_station,Type 1,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,Розетка RU/Euro,,,
1618,Tesla,"Грунтовая ул., 4, Химози, Ленинградская, Россия, 188310",,false,false,,false,,59.542152,30.10214,,false,,,0,0,240896,2022-04-18T18:30:53.039+02:00,2022-09-29T15:10:27.398+02:00,,,,0,,,false,false,1,35,131,false,false,false,,public_station,Tesla US,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
4537,,"Россия, Саратовская область, Энгельс, улица Пятница",,false,false,С 8 до 20,false,,51.475325,46.049591,,false,,,1,9,345968,2022-04-18T18:31:02.744+02:00,2022-09-29T15:10:27.403+02:00,,,,0,,,false,false,1,183,296,true,false,false,,home_station,Неизвестная красная (на три фазы),false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
318,Синий Ящик Гпн,"E22, Владимирская обл., Россия, 601482",,false,false,,false,,56.179338,42.658851,,false,,,0,0,335301,2022-04-18T18:30:48.059+02:00,2022-09-29T15:10:27.406+02:00,,,,0,,,false,false,1,62,134,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
4064,Кафе мотель Валерия,"E119, Нижнеякимецкое, Рязанская область, Россия, 443047",,false,false,,false,,53.448458,40.121685,,false,,,0,0,163313,2022-04-18T18:31:01.200+02:00,2022-09-29T15:10:27.407+02:00,,,,0,,,false,false,1,130,,true,false,false,,public_station,Розетка RU/Euro,false,,2,0,0,#005B96,Работает,,,,,,,,,,,,Неизвестная красная (на три фазы),,,
920,Синий Ящик Гпн,"Пролетарская ул., 81, Ачит, Свердловская обл., Россия, 623230",,false,false,,true,,56.782926,57.909251,,false,,,0,0,334613,2022-04-18T18:30:50.914+02:00,2022-09-29T15:10:27.410+02:00,,,,0,,,false,false,1,140,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
2083,Võsu,"Vihula vallavalitsus, Vihula, Lääne-Viru",,false,false,,false,,59.5783,25.965811,,false,,,0,0,18440,2022-04-18T18:30:54.701+02:00,2022-09-29T15:10:27.218+02:00,,,,0,,,true,false,19,92,,true,false,false,,public_station_fast,CHAdeMO,false,,2,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,,,
9855,"Энергия Москвы №313, №314","Россия, Москва, Вознесенский переулок","Теперь зарядные станции только для служебного пользования Мэрии Москвы. Энергия Москвы. Станция №313, 314 / 2 х 50 кВт 
Активация через приложение МосТранспорт",false,false,,true,,55.76087282720037,37.60680332779884,,false,,,0,,,2022-06-09T22:37:43.742+02:00,2022-11-04T18:13:56.317+01:00,8,,,1,,182,true,false,1,10,1666,true,false,false,,public_station_fast,CCS 2,false,,4,0,4,#FE6E00,Не работает,8,Энергия Москвы,https://transport.mos.ru/electro,84955395454,electro@mos.ru,https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru,https://apps.apple.com/ru/app/id1227002793?mt=8,EOM,5419,false,https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png,CHAdeMO,,,
38535,7703,"Россия, Московская область, Красногорск, улица Ленина, 2",,false,false,,false,,55.819388,37.320851,,false,,,0,,,2022-10-31T14:54:06.862+01:00,2022-11-16T22:16:07.794+01:00,24,26a37a2e-3737-4fd6-8993-5d45d885f719,sitronics,0,,,true,true,1,7,51,true,false,false,,public_station_fast,Type 2,false,,3,0,0,#03C03C,Работает,24,Sitronics,http://sitronics-electro.ru/,88002500006,support@sitronics.com,https://play.google.com/store/apps/details?id=com.sitronics.app&hl=en&gl=ru,,SIT,1319,false,https://2chargers.net/uploads/companies/2022-08-03/3ed6cc99-8a36-4b65-9d91-109d1f5255a8.png,CCS 2,CHAdeMO,,
6411,"МЕГА Белая дача, задний двор ИКЕА","Россия, Московская область, Котельники, Коммерческий проезд","Когда заряжается два автомобиля, скорость зарядки по DC падает в два раза. Даже если один подключится к Type 2.

Пожалуйста, убирайте за собой кабель с дороги, а коннектор внутрь пластикового крепления. 

CHAdeMO-переходники для американских Tesla работают только у счастливчиков. 

Рядом стоит EVLINK с двумя Type 2 только для машин доставки ИКЕА. Активируется картой",true,false,,true,,55.652147111206936,37.84539755433798,,false,,,0,10,171037,2022-04-20T07:11:19.291+02:00,2022-11-12T14:28:00.814+01:00,,,,1,,,true,false,1,7,93,false,false,false,,public_station_fast,Type 2,false,,5,0,5,#03C03C,Не работает,,,,,,,,,,,,CHAdeMO,CCS 2,,
37302,"Зарядка ""у Марка""","Россия, Республика Северная Осетия — Алания, Моздокский район, станица Луковская, Садовая улица",заранее позвоните перед приездом. Организую зарядку.,false,false,,true,+7 938 884 6233,43.73069932307318,44.64540023356676,,false,,,0,,,2022-07-31T21:05:25.558+02:00,2022-09-29T15:10:27.412+02:00,,,,0,,995,false,false,1,264,1644,false,false,false,,public_station,"Подключение к щитку (3 фазы, 400V)",false,,6,0,0,#005B96,Работает,,,,,,,,,,,,"Подключение к щитку (1 фаза, 230V)",Розетка RU/Euro,,
2419,Vuokatti pohjoisrinteet,"Veikontie 3, 88610 Vuokatti, Finland",,false,false,,false,,64.13516,28.275184,,false,,,0,0,195425,2022-04-18T18:30:56.011+02:00,2022-09-29T15:10:27.415+02:00,,,,0,,,false,false,10,139,,true,false,false,,public_station,Type 2,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
8118,Ауди Центр Алтуфьево,"МКАД 85 км, вл.5, стр.1, Москва, Россия",,false,false,,false,,55.90825,37.599472,,true,,,0,,,2022-04-24T21:59:15.529+02:00,2022-11-16T22:16:09.667+01:00,40,622637c9975d488fc317bd6a,ev.time,0,,,true,false,1,7,529,false,false,false,,public_station_paid_fast,CCS 2,false,,3,0,0,#FE6E00,Работает,40,EV-Time,http://ev-time.ru/ru/,88126404060,info@e-audit.su,https://play.google.com/store/apps/details?id=com.evtime.app,https://apps.apple.com/lk/app/ev-time/id1620038223,EVT,5608,false,https://2chargers.net/uploads/companies/2022-09-01/027e28b8-e0c2-4bfc-be75-e03527e72d2b.png,Type 2,,,
37555,Энергия Москвы,"Москва, Загородное ш, 9к3",,false,false,,false,,55.693997616757834,37.60796618461588,,false,,,0,,,2022-08-26T21:00:33.784+02:00,2022-09-27T09:38:17.699+02:00,8,7f100b7b36092fb9b06dfb4fac360931,EnergyOfMoscow,0,,,false,false,1,10,1666,true,false,false,https://moscowtransport.app/echarge?id=271&referer=yandex_maps,public_station,Type 2,false,,1,0,0,#03C03C,Работает,8,Энергия Москвы,https://transport.mos.ru/electro,84955395454,electro@mos.ru,https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru,https://apps.apple.com/ru/app/id1227002793?mt=8,EOM,5419,false,https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png,,,,
