loc_id,name,addr,coords,manufacturer,type_2_num,type_2_power,ccs_num,ccs_power,chademo_num,chademo_power,gbt_num,gbt_power,type_1_num,type_1_power,company,price,working_time,phone,desc,type,country,area,city
4810,,ул. Лермонтова 2,"45.219642, 39.244832",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,1257.0
4913,"АЗС ""Газпромнефть"" автодорога ""ДОН М-4"", 44.664732, 39.161628","А147, Горячий Ключ, Краснодарский край, Россия, 353293","44.664935, 39.161755",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,2 розетки 220 В в шкафу для мойки автомобилей.,public_station,1.0,88.0,398.0
8654,"ЖК ""Империал""","Краснодар,Бородинская,Бородинская","45.006952, 39.104747",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,ChargeNet,{'type_2': 13.5},,,"На станции розетка тип2 22кВт. А также кабель переходник с тип2 на тип1 7,4кВт.",public_station_paid,1.0,88.0,267.0
39546,Розетка Владимир,"Россия, Краснодарский край, станица Староминская, улица Калинина, 32А","46.52780898039415, 39.0486264092857",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,+79284431023,"Розетка синяя на 32А. Во дворе. Владимир
звонить с 8 до 22",public_station,1.0,88.0,2020.0
39133,"Лукойл, М-4, 1384 км, 4, Горячий Ключ","Россия, Краснодарский край, Горячий Ключ","44.651691, 39.150847",,0,0.0,1,120.0,1,50.0,1,120.0,0,0.0,Sitronics,"{'gbt': 20.0, 'ccs': 20.0, 'chademo': 20.0}",0-24,,Зарядная станция на сети АЗС Лукойл. Работает через приложение Sitronics Electro,public_station_paid_fast,1.0,88.0,398.0
4179,Автоград (Jaguar Land Rover),"ул. Остужева, 156, Воронеж, Воронежская обл., Россия, 394063","51.685771, 39.2674",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},8:30-19:00,,Активируется при помощи персонала (требуется карта): также необходим свой провод type-2,public_station,1.0,66.0,57.0
4723,Zурбаган,"Россия, Ростовская область, Азовский район, Павло-Очаковская коса","47.040068, 39.10493",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79185656774,Гостиница на берегу Азовского моря,public_station,1.0,175.0,
209,Роснефть (шуко+караван),"Россия, Ярославская область, Ростовский район, сельское поселение Петровское","56.97582731917055, 39.21215370297432",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,"Розетки, если дозволят сотрудники:
1) шуко в кафе (нужен удлинитель)
2) караван с обратной стороны заправки
(63А 3-фазная красная розетка — чуть за проволокой — мне кажется, до нее не дотянуться)",public_station,1.0,103.0,
4796,Дом,"улица Западно-Кругликовская, 5, Краснодар, Краснодарский край, Россия, 350901","45.074524, 39.034114",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,88.0,267.0
8657,"Апарт-отель Парковка 2*22кВт: GB/T, Type2, Type1","Краснодар,Мачуги,Мачуги","45.015589, 39.094807",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,ChargeNet,{'type_2': 13.5},,,"2 розетки type2. После нажатия в приложении Начать зарядку, необходимо нажать на зелёную кнопку на станции рядом с портом, вставить до конца кабель. Переходники на GB/T и Type1 на ресепшене.",public_station_paid,1.0,88.0,267.0
4202,Роснефть Азс,"Россия, Липецкая область, Хлевенский район, Конь-Колодезский сельсовет","52.103091, 39.177599",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,Попросил на заправке подключиться к обычной розетке. Разрешили. Спал 2 часа,public_station,1.0,190.0,
39150,LIP_5,"АЗС ""Лукойл"" 449-й км М4 ""Дон"" Хлевенский р-н Липецкая область","52.21878, 39.132515",,0,0.0,0,0.0,1,60.0,0,0.0,0,0.0,UnitCharge,{'chademo': 60.0},,,,public_station_paid_fast,1.0,190.0,
4815,,"yлица Клубничная, 656, Южный, Краснодарский край, Россия, 350087","45.137709, 39.022482",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,1458.0
474,,"Россия, Московская область, городской округ Луховицы, река Вертема","54.927167, 39.092506",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,7.0,
4660,"Метан, Электро (Coming Soon)","Ростов - Таганрог, Самбек, Ростовская обл., Россия, 346872","47.32213, 39.034475",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,+79897218571,"Метан, Электро",public_station,1.0,175.0,235.0
4942,Горячий Ключ,"ул. Березовая дом 2, Горячий Ключ, Краснодарский край, Россия, 353290","44.623617, 39.134085",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79061697302,"220 розетка и ниссан лиф SAE J1772 макс 6 кВт гости города добро пожаловать, бросайте тачку идите гулять пока гуляете немного подзарядитесь.",public_station,1.0,88.0,398.0
40568,"АЗС ЛТК, М-4 Дон, км 459 (лево), Липецкая обл","АЗС ЛТК, М-4 Дон, км 459 (лево), Липецкая обл","52.129101, 39.198165",,1,11.0,0,0.0,0,0.0,0,0.0,1,7.0,Sitronics,"{'type_2': 0.0, 'type_1': 0.0}",0-24,,"Станцию полностью не смогли запустить. Любые попытки зарядиться оканчиваются неудачей. Последние сессии 17 0 7 2023 закончились невозможностью даже стартануть зарядку. сотрудники азс говорят, что проблемы с подводящим кабелем: работает либо АЗС, либо питание зарядные станции",public_station,1.0,190.0,
41048,Вега ТЦ,"ул. Уральская, 99 Краснодар","45.03872, 39.0851",,0,0.0,1,60.0,1,50.0,0,0.0,0,0.0,Пункт Е,"{'ccs': 0.0, 'chademo': 0.0}",0-24,,,public_station_fast,1.0,88.0,267.0
4775,,"Калиновая улица, Южный, Краснодарский край, Россия","45.139358, 39.016759",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,1458.0
8539,Green Drive - ТЦ СБС-Мегамолл,"Краснодарский край, г. Краснодар, р-н Карасунский внутригородской округ, ул. Новороссийская","45.03595272, 39.05042728",,1,22.0,1,90.0,1,60.0,0,0.0,0,0.0,Electro.Cars,"{'type_2': 20.0, 'ccs': 20.0, 'chademo': 20.0}",,+78007758187,"Type 2: 00:00 - 00:00 20 ₽/кВт*ч
CCS/SAE: 00:00 - 00:00 20 ₽/кВт*ч
CHAdeMO: 00:00 - 00:00 20 ₽/кВт*ч",public_station_paid_fast,1.0,88.0,267.0
9895,Cherry House - Осетинские пироги,"Россия, Краснодарский край, Сочи, Майкопскрая, 69А","44.00570077344653, 39.18988700956106",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79883631121," Предварительно позвонить по тел +79883631121
При заказе пирогов зарядка бесплатно. ",public_station_paid,1.0,88.0,97.0
4190,Салон Электромобилей АВС Электрикмоторсклаб,"ул. Текстильщиков, 2, Воронеж, Воронежская обл., Россия, 394026","51.681833, 39.170837",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,"На левой стороне здания розетки 3фазы 16а получилось взять 8квт.
1фаза 32а работает. 2 евророзетки работают. 
У хозяев есть станция  тип 2 22квт . Надо заезжать внутрогороженной территории. можно попросить в рабочее время.  Могут дать подключиться. Но у меня не включилась.",public_station,1.0,66.0,57.0
4144,AutoTechCenter,"Россия, Воронежская область, город Семилуки, Транспортная улица, 1В","51.700731606526105, 39.01609931141138",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},8:00 - 19:00,+79081366030,Car service,public_station,1.0,66.0,1282.0
4807,ЖК «Панарама» (Coming Soon),Восточно Кругликовская 18,"45.046461, 39.027506",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,+79180729569,Частная,public_station,1.0,88.0,267.0
4768,,"Заводская ул., 4 корпус 1, Динская, Краснодарский край, Россия, 353204","45.221294, 39.235335",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,1257.0
4196,"Автосалон ""Вольво""","ул. Изыскателей, 23 корпус 2, Воронеж, Воронежская обл., Россия, 394002","51.663237, 39.299824",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,66.0,57.0
771,АвтоСпа (Coming Soon),"ул. Строителей, 8/3, Ямное, Воронежская обл., Россия, 396005","51.787731, 39.160687",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},9-20,+74732403403,АвтоСпа предоставит розетку. Зарядка только со своим кабелем.,public_station,1.0,66.0,147.0
4152,Роснефть Азс,"Россия, Липецкая область, Хлевенский район, Конь-Колодезский сельсовет","52.103091, 39.177599",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,190.0,
38562,"№25 Луховицы, 137 км, АЗС Лукойл","Россия, Московская область, городской округ Луховицы, река Вертема","54.92681231407957, 39.09250606612976",,0,0.0,1,120.0,1,60.0,1,120.0,0,0.0,RosSeti,"{'gbt': 19.0, 'ccs': 19.0, 'chademo': 19.0}",,,"№25 Луховицы, 137 км, АЗС Лукойл",public_station_paid_fast,1.0,7.0,
4194,AВС Electric Motors Club,"улица Текстильщиков, Воронеж, Воронежская область, Россия, 394000","51.681718, 39.172415",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},9:00 - 19:00,+74732000002,"Зарядное устройство на стене корпуса В, расположенного на внутренней территории компании АВС-электро, нужен свой кабель Type 2 - Type 2",public_station,1.0,66.0,57.0
4163,Гостевой дом «Часы»,"Воронеж, Ул. Планетная 12","51.740181, 39.293721",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,66.0,57.0
38915,Voyah КЛЮЧАВТО на Крылатой,"Краснодар, ул.Крылатая, 12/3","45.020453, 39.125356",,0,0.0,1,60.0,0,0.0,1,60.0,0,0.0,Electro.Cars,"{'gbt': 20.0, 'ccs': 20.0}",,,"
GB/T: 00:00 - 00:00 20 ₽/кВт•ч
CCS/SAE: 00:00 - 00:00 20 ₽/кВт•ч",public_station_paid_fast,1.0,7.0,1984.0
4161,Домашняя,"Россия, Воронеж, улица 146-го Авиаполка, 9","51.637173, 39.09197",,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,,{},0-24,,,home_station,1.0,66.0,57.0
4902,,Краснодарский край ст.Саратовская ул.Разина д.3,"44.694956, 39.220827",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,1481.0
40895,Evolute #168,"Воронеж, Дорожная улица, 8В","51.664453, 39.151975",,0,0.0,1,60.0,0,0.0,1,60.0,0,0.0,Electro.Cars,"{'gbt': 15.0, 'ccs': 15.0}",,,"Часы работы ЭЗС с 09.00 до 19.00
GB/T: 00:00 - 00:00 15 ₽/кВт•ч
CCS/SAE: 00:00 - 00:00 15 ₽/кВт•ч",public_station_paid_fast,1.0,66.0,57.0
8665,"отель ""Rosa Del Viento""","Туапсе,переулок Урицкого,переулок Урицкого","44.105109, 39.076678",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,ChargeNet,{'type_2': 15.0},,+79180006700,Станция Schneider Electric EVLink 22кВт тип2 розетка. У администрации отеля Роза Ветров есть переходник на тип1.,public_station_paid,1.0,88.0,460.0
40266,НЭСК#19,"Туапсе,Октябрьской революции,Октябрьской революции","44.096728, 39.073038",,0,0.0,1,150.0,1,60.0,1,150.0,0,0.0,НЭСК,"{'gbt': 22.0, 'ccs': 22.0, 'chademo': 22.0}",,,,public_station_paid_fast,1.0,88.0,460.0
38570,"№63 Луховицы, 151 км, АЗС Роснефть","Россия, Московская область, городской округ Луховицы","54.83977186261188, 39.253895852470215",,0,0.0,1,120.0,1,60.0,1,120.0,0,0.0,RosSeti,"{'gbt': 19.0, 'ccs': 19.0, 'chademo': 19.0}",,,"№63 Луховицы, 151 км, АЗС Роснефть",public_station_paid_fast,1.0,7.0,
40267,НЭСК#8,"Туапсе,Урицкого,Урицкого","44.105079, 39.076452",,0,0.0,1,150.0,1,60.0,1,150.0,0,0.0,НЭСК,"{'gbt': 22.0, 'ccs': 22.0, 'chademo': 22.0}",,,,public_station_paid_fast,1.0,88.0,460.0
9048,Green Drive - ТРЦ Красная площадь г.Туапсе,"Краснодарский Край, Туапсе, Сочинская ул., 2","44.100876, 39.091373",,1,22.0,1,120.0,1,90.0,0,0.0,0,0.0,Electro.Cars,"{'type_2': 20.0, 'ccs': 20.0, 'chademo': 20.0}",,+78007758187,"Зарядка находится за зданием ТРЦ. 
Въезд в ночное время будет производиться через парковку возле МЧС (Левая сторона ТЦ).
Если стоит ограждение можно отодвинуть. 
Type 2: 00:00 - 00:00 20 ₽/кВт
CCS/SAE: 00:00 - 00:00 20 ₽/кВт
CHAdeMO: 00:00 - 00:00 20 ₽/кВт",public_station_paid_fast,1.0,88.0,460.0
4192,Магазин Автозапчасти,"Монтажный пр-д, 1Г, Воронеж, Воронежская обл., Россия, 394028","51.653779, 39.290529",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79102887220,Розетка 16а автомат 24а 220В,public_station,1.0,66.0,57.0
4065,АЗС Газпромнефть №,"улица Куйбышева, 102, Луховицы, Московская область, Россия, 140500","54.966323, 39.025724",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,За заправкой есть щит с розетками 220/380В,public_station,1.0,7.0,921.0
4176,Синий Ящик Гпн,"ул. Героев Сибиряков, 2и, Воронеж, Воронежская обл., Россия, 394038","51.66727, 39.12535",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,public_station,1.0,66.0,57.0
4822,Агатовая 2 корпус 1,Агатовая 2 корпус 1,"45.122415, 39.033575",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},До 21-00,+79298358944,220 вольт. 89298358944 Олег. Домашняя зарядка если кому подзарядиться нужно 2-3 часа звоните.,public_station,1.0,88.0,1466.0
4173,Гостиница М4,"Россия, Воронежская область, Рамонский район","51.84992873443858, 39.21547394245863",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,public_station,1.0,66.0,
40002,НЭСК#12,"Краснодар,Ставропольская,Ставропольская","45.012868, 39.052484",,0,0.0,1,150.0,1,60.0,1,150.0,0,0.0,НЭСК,"{'gbt': 22.0, 'ccs': 22.0, 'chademo': 22.0}",,,,public_station_paid_fast,1.0,88.0,267.0
9523,Мособлэнерго.,"Россия, Московская область, Егорьевск, 4-й микрорайон, 20","55.36391939637697, 39.06729597598314",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,MosEnergoSbyt,{},,,,public_station,1.0,7.0,935.0
4150,Яменская Усадьба,"ул. Строителей, 8/2, Ямное, Воронежская обл., Россия, 396005","51.786418, 39.159851",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,Яменская усадьба. Обычную розетку 220 вольт на улице предоставили без проблем. ,public_station,1.0,66.0,147.0
4853,Дом 2 (Coming Soon),краснодар переулок восточный 1/1,"45.040784, 39.120364",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79282081274,Розетка,public_station,1.0,88.0,267.0
4872,,"ул. Тихорецкая, 5, Краснодар, Краснодарский край, Россия, 350059","45.038402, 39.03415",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},09-20,,,home_station,1.0,88.0,267.0
1590,Type-1 в Песочном,"ул. Ленинская, 57, Ярославская обл., Россия, 152963","57.999566, 39.192691",,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,,{},,,,home_station,1.0,103.0,1170.0
38015,ЦУМ / «Марриот»,"ЦУМ / «Марриот», просп. Революции, 38","51.66779147158373, 39.20655722386162",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,E-way,{'type_2': 14.0},,,,public_station_paid,1.0,66.0,57.0
4175,Tesla,"улица Правды, 8, Воронеж, Воронежская область, Россия, 394016","51.691669, 39.161482",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},До 22 только иногородние,,,public_station,1.0,66.0,57.0
4799,,"Природная ул., 25, Знаменский, Краснодарский край, Россия, 350055","45.062526, 39.140773",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,1461.0
4626,Домашняя зарядка,"Улица Центральная 70 Новоприморский, Ростовская обл., Россия, 346874","47.301909, 39.063504",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},8-00 по 22-00,+79034717044,Домашняя зарядка с заземлением Максима Петрова ,home_station,1.0,175.0,1613.0
40265,НЭСК#18,"Туапсе,Калараша,Калараша","44.122147, 39.073738",,0,0.0,1,150.0,1,60.0,1,150.0,0,0.0,НЭСК,"{'gbt': 22.0, 'ccs': 22.0, 'chademo': 22.0}",,,,public_station_paid_fast,1.0,88.0,460.0
8481,Фасад ПС #6 (левый) - Unitcharge  VRNG_2,"г. Воронеж, ул. Арзамасская 2а. Фасад ПС №6 (Лево)","51.656778, 39.238951",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,UnitCharge,{'type_2': 15.0},,,,public_station_paid,1.0,66.0,57.0
185,Газпромнефть,"Россия, Ярославская область, городской округ Переславль-Залесский, деревня Слободка, Центральная улица, 1","56.88202584705434, 39.08605199307203",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,Розетки на стене,public_station,1.0,103.0,53.0
39753,"Cosmos Voronezh, Кирова, д. 9/1, Воронеж","Cosmos Voronezh, Кирова, д. 9/1, Воронеж","51.657046, 39.191636",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Sitronics,{'type_2': 12.0},0-24,,"Въезд с улицы Кирова, через шлагбаум. Шлагбаум открывается автоматически. Для разблокировки парковочного барьера обратитесь к охране или на ресепшен отеля",public_station_paid,1.0,66.0,57.0
4944,"ЭЗС ""Газпромнефть""","""Дон М-4"" в северном направлении44.641077, 39.115605","44.641, 39.115539",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,2 розетки 220 В в шкафу для подключения автомобильных моек.,public_station,1.0,88.0,398.0
4795,Пос. Южный ,"пер. Смоленский, 12 корпус 5, Южный, Краснодарский край, Россия, 353217","45.15903, 39.016053",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,+79181201227,Домашняя розетка,public_station,1.0,88.0,1493.0
4969,Дмитрий,"ул. Новицкого, 78, Туапсе, Краснодарский край, Россия, 352802","44.112089, 39.085111",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+7 (918) 002-92-90,Домашняя розетка нашего единомышленника. ,home_station,1.0,88.0,460.0
4823,,"улица Западно-Кругликовская, 1/6, Краснодар, Краснодарский край, Россия, 350901","45.074302, 39.034081",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,88.0,267.0
34626,"Луховицы, Куйбышева, 71 (ТЦ ""Галерея"")","Луховицы, Куйбышева, 71 (ТЦ ""Галерея"")","54.965199, 39.02647",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,MosEnergoSbyt,{},,,,public_station,1.0,7.0,921.0
39984,НЭСК#39,"Краснодар,40 лет Победы,40 лет Победы","45.056255, 39.022674",,0,0.0,1,150.0,1,60.0,1,150.0,0,0.0,НЭСК,"{'gbt': 22.0, 'ccs': 22.0, 'chademo': 22.0}",,,,public_station_paid_fast,1.0,88.0,267.0
39135,"Лукойл, М-4, 1384 км, 6, Горячий Ключ","Россия, Краснодарский край, Горячий Ключ","44.651548, 39.153215",,0,0.0,1,120.0,1,50.0,1,120.0,0,0.0,Sitronics,"{'gbt': 20.0, 'ccs': 20.0, 'chademo': 20.0}",0-24,,Зарядная станция на сети АЗС Лукойл. Работает через приложение Sitronics Electro ,public_station_paid_fast,1.0,88.0,398.0
39928,МЦ Липецк,"Танкистов, 1А, село Сырское, Липецкая область","52.577118, 39.534739",,1,22.0,1,60.0,1,60.0,0,0.0,0,0.0,РусГидро,"{'type_2': 10.0, 'ccs': 15.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,190.0,893.0
176,г.Шатура Проспект Ильича 96,"Россия, Московская область, Шатура, проспект Ильича, 96","55.5750949507399, 39.51296377927065",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+78007005151,"Заправка Газпромнефть,электрощит на заправке.Сотрудники приветливые.Спасибо.",public_station,1.0,7.0,1348.0
4207,Стоянка Парк Дивногорье,"Россия, Воронежская область, Лискинский район, Селявинское сельское поселение, природный заказник Дивногорье","50.976007, 39.321831",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,66.0,
4662,Юрий,"ул. Калинина, 63, Пешково, Ростовская обл., Россия, 346760","47.022803, 39.390229",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},7:00-00:00,,,public_station_paid,1.0,175.0,1443.0
39141,"Роснефть, 03К-012, ст-ца Ленинградская","Роснефть, 03К-012, ст-ца Ленинградская","46.30437, 39.355247",,0,0.0,1,120.0,1,50.0,1,120.0,0,0.0,Sitronics,"{'gbt': 20.0, 'ccs': 20.0, 'chademo': 20.0}",0-24,,"На парковке на территории АЗС, за минимаркетом",public_station_paid_fast,1.0,88.0,
4142,Нелжа (Тулиновъ),"Россия, Воронежская область, Рамонский район, село Нелжа","52.04937445265693, 39.38177727162838",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,66.0,1149.0
248,Деревня КРУТОВО; УЛ ЛЕСНАЯ 154,"Россия, Владимирская область, Петушинский район, деревня Крутово, Центральная улица, 154","55.88924700737605, 39.421146400272846",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,62.0,1446.0
388,78К-0016,"Россия, Ярославская область, 78К-0016","57.84304668121906, 39.50181283056736",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},По  звонку (+79997900949),,,home_station,1.0,103.0,
4755,"Роснефть комплекс с Мотелем, кафе","Россия, Краснодарский край, Кореновское городское поселение","45.49502435847323, 39.42144278436899",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{'type_2': 0.0},0-24,,"Расположение: на Ростов-на-Дону
Роснефть комплекс с Мотелем, кафе. 2 столбика по 2 розетки Type2 сзади АЗС. Нужен свой кабель.
Бесплатно. ",public_station,1.0,88.0,
40566,"АЗС ЛТК, М-4, Каширский р-н, Воронежская обл","АЗС ЛТК, М-4, Каширский р-н, Воронежская обл","51.42749, 39.564843",,1,11.0,0,0.0,0,0.0,0,0.0,1,7.0,Sitronics,"{'type_2': 0.0, 'type_1': 0.0}",0-24,,Станция на территории АЗС ЛТК,public_station,1.0,66.0,
205,АЗС Газпром,"Россия, Владимирская область, Петушинский район, муниципальное образование Пекшинское","55.95456028162809, 39.6006964892149",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,АЗС,public_station,1.0,62.0,
4664,Pesh Charger,"Ростовская ул., 9, Чалтырь, Ростовская обл., Россия, 346800","47.279469, 39.503209",,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,,{'type_1': 0.0},0-24,+79885765004,"Зарядка домашняя. По звонку предоставляем доступ к 3 вилкам (1 фаза 32А, 3 фазы или евро на 16а) или к зарядному устройству с type 1 32a",home_station,1.0,175.0,512.0
34575,Унифон,"Россия, Липецк, исторический район Липецкая слобода","52.6121924653589, 39.5974919150847",,1,22.976,0,0.0,0,0.0,0,0.0,0,0.0,My.eCars,{'type_2': 0.0},,,Правый порт на ремонте.,public_station_paid,1.0,190.0,447.0
4245,АЗС КАЛИНА ОЙЛ,"Россия, Воронежская область, Каменский район, Тхоревское сельское поселение","50.725649, 39.401768",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,Доступ к розетке ЗАПРЕЩЕН - спросите управляющего,public_station,1.0,66.0,
3325,Barocco LV,"площадь Революции, 5,Лиски, Воронежская область, Россия, 397906","50.976896, 39.504879",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+7 999 7214444,"Для гостей отеля зарядка бесплатна.  Трёхфазная розетка 5 пин 16А, напряжение очень хорошее.",public_station,1.0,66.0,1166.0
40401,Вектор Eco Charge,"Россия, Липецк","52.60393715992417, 39.59926787763834",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,88003332173,"Въезд со двора. Звонить на указанный номер, спросить разрешения зарядиться, т к может приехать учебная Тесла",public_station,1.0,190.0,447.0
9729,ЗАРЯДКА.РФ №17 Стризнево YES AC 22 Rewatt левая,"Вологодская область,  пос.Стризнево, Развлекательный центр ""YES""","59.181436, 39.315493",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,ItCharge,{'type_2': 12.0},,,"AC22 Type2 (кабель)
Тариф 12 руб

Круглосуточно
8 (800) 101-35-01",public_station_paid,1.0,65.0,
38404,Отель «Green Garden» ул. Посёлок Труда,"Отель «Green Garden» ул. Посёлок Труда, 4АС5","56.298601347887086, 39.39182791151884",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,E-way,{'type_2': 14.0},,,,public_station_paid,1.0,62.0,1947.0
282,E-WAY 22kW Bravis,"ул. Подозерка, 45, Ростов, Ярославская обл., Россия, 152153","57.176015, 39.396852",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,E-way,{'type_2': 14.0},0-24,+78002343893,"Сеть ЭЗС ""E-WAY""
Станция 22 кВт в отеле Bravis 
Свободный доступ всем электромобилистам
Необходим свой кабель
Управление станцией через приложение E-WAY
https://e-way.ru/application",public_station_paid,1.0,103.0,461.0
8718,Green Drive - Татнефть-497,"М4-534 км. Воронежская обл. Новоусманский район, а/д М 4 «Дон», 534 км, справа","51.555046, 39.489717",,0,0.0,1,60.0,1,60.0,0,0.0,0,0.0,Electro.Cars,"{'ccs': 20.0, 'chademo': 20.0}",,+78007758187,"В Воронеж по платке, из Воронежа по бесплатной трассе. 
CCS/SAE: 00:00 - 00:00 20 ₽/кВт
CHAdeMO: 00:00 - 00:00 20 ₽/кВт",public_station_paid_fast,1.0,66.0,
4129,КП Берендей,"улица Тамбовская, 5, Сырский, Липецкая область, Россия, 398000","52.565563, 39.451803",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,190.0,882.0
39197,VRNG_14,"534-й км М4 ""Дон"" АЗС ""Татнефть"" (на Москву) Новоусманский район, Воронежская область","51.559714, 39.487761",,0,0.0,1,120.0,1,90.0,1,60.0,0,0.0,UnitCharge,"{'gbt': 15.0, 'ccs': 15.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,66.0,
4976,Парковка/Мойка,"Россия, Краснодарский край, Сочи, жилой район Лазаревское","43.92191533082881, 39.31465029716492",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,"На лукойле на Магри розетка не выдерживает нагрузку. Проехал дальше и нашёл эту парковку, оплатил машиноместо 250₽ и остался ночевать. Работники 2 брата мужика дали розетку, утром выспавшийся и заряженный поехал далее.",public_station_paid,1.0,88.0,97.0
4141,,Россия Воронежская область с. Новая Усмань ул. 50 лет победы д. 33,"51.623674, 39.415739",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,66.0,1278.0
4110,Мир Авто,"Россия, Липецк, Лебедянское шоссе, 1","52.62522435767147, 39.53931380063296",,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,,"{'ccs': 12.0, 'chademo': 12.0}",С 7.00-23.00 (строго по звонку),+79525992816,"CHAdeMO CCS 20квт, Type 2",public_station_paid_fast,1.0,190.0,447.0
