id,name,address,description,locked,under_repair,working_hours,working_all_time,phone,latitude,longitude,url,paid,paid_value,paid_description,accessibility_id,score,plug_share_id,created_at,updated_at,company_id,provider_id,provider_type,available_id,deleted_at,user_id,is_fast,is_single_charging_station,country_id,area_id,city_id,is_geo_processed,is_hidden,is_disappeared_in_provider,landing_url_button_action,icon_type,exist_connectors,is_new,preview_photo,connector_stats,availability_scheme,color_availability_scheme,available_for_humans,serving_company
1562,Частная зарядка,"Россия, Ярославская область, Рыбинск, Центральный планировочный район, посёлок Северный, улица Рапова, 15",,False,False,,False,,58.0571377488644,38.805708177387714,,False,,,1,0.0,189748.0,2022-04-18T18:30:52.892+02:00,2022-09-29T15:10:28.532+02:00,,,,0,,,False,False,1.0,103.0,498.0,False,False,False,,home_station,['Type 1'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
1561,пр Революции,"Россия, Ярославская область, Рыбинск, Западный планировочный район, микрорайон Веретье-3",пр Революции дом 30 кв 95,False,False,,False,,58.04361521120946,38.78125146031379,,False,,,1,0.0,181250.0,2022-04-18T18:30:52.889+02:00,2022-09-29T15:10:28.532+02:00,,,,0,,,False,False,1.0,103.0,498.0,False,False,False,,home_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
1575,пр Революции 18,"Россия, Ярославская область, Рыбинск, проспект Революции, 18",Пр Революции 18-78  Напротив Подъезда 6 На Столбе Ящик С Розеткой,False,False,,False,,58.04246210440216,38.783770725131035,,False,,,1,0.0,328949.0,2022-04-18T18:30:52.929+02:00,2022-09-29T15:10:28.536+02:00,,,,0,,,False,False,1.0,103.0,498.0,False,False,False,,home_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
4805,база отдыха «Озеро»,"Россия, Краснодарский край, 03К-074","Поговорите с администратором,попросите зарядку.Если не даст,то просите номер владельца.Очень приветливый чувак !",False,False,,False,,45.17851388188259,38.81409578025342,,False,,,0,0.0,343345.0,2022-04-18T18:31:03.367+02:00,2022-09-29T15:10:27.304+02:00,,,,0,,,False,False,1.0,88.0,,True,False,False,,public_station,['Tesla US'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
4104,,"Неизвестная дорога, Каменка, Липецкая обл., Россия, 399206",,False,False,С 8-21,False,,52.376401,38.762726,,False,,,1,0.0,355929.0,2022-04-18T18:31:01.291+02:00,2022-09-29T15:10:28.866+02:00,,,,0,,,False,False,1.0,190.0,,True,False,False,,home_station,"['Синяя, 32A', 'Розетка RU/Euro']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
37744,НЭСК#5 Краснодар 150кВт (PSS) 23.12.00005,"Краснодар, Красноармейская, 2","Тариф:
с 07:00 до 23:00 - 24₽ за 1 кВт⋅ч
с 23.00 до 07:00 - 20₽ за 1 кВт⋅ч  
(тарифицируется по времени начала зарядной сессии)",False,False,,False,,45.01452,38.969992,,True,,,0,,,2022-09-02T17:28:07.062+02:00,2022-11-19T15:48:14.425+01:00,2.0,a316f5a2-d55a-4d48-a346-0edf6d1e0175,itcharge,0,,,True,False,1.0,88.0,267.0,True,False,False,,public_station_paid_fast,"['CHAdeMO', 'CCS 2', 'GB/T DC']",False,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
38270,НЭСК#1 Краснодар 150кВт (PSS) 23.12.00001,"Краснодар, Проспект Чекистов, 8/3","Тариф:
с 07:00 до 23:00 - 24₽ за 1 кВт⋅ч
с 23.00 до 07:00 - 20₽ за 1 кВт⋅ч  
(тарифицируется по времени начала зарядной сессии)",False,False,,False,,45.028305,38.907624,,True,,,0,,,2022-09-22T10:22:07.291+02:00,2022-11-19T15:48:14.576+01:00,2.0,d650e8bf-e8e0-4c80-8d0e-55f32e78a9ca,itcharge,0,,,True,False,1.0,88.0,267.0,True,False,False,,public_station_paid_fast,"['CHAdeMO', 'CCS 2', 'GB/T DC']",False,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
38447,НЭСК#11 Краснодар 150 кВт (PSS) 23.12.00011,"Краснодар, ул. Мира, 35","Тариф:
с 07:00 до 23:00 - 24₽ за 1 кВт⋅ч
с 23.00 до 07:00 - 20₽ за 1 кВт⋅ч  
(тарифицируется по времени начала зарядной сессии)",False,False,,False,,45.020802,38.96984,,True,,,0,,,2022-10-18T13:58:15.701+02:00,2022-11-19T15:48:15.079+01:00,2.0,4ca77b1d-04d0-45da-9255-31818346b0e7,itcharge,0,,,True,False,1.0,88.0,267.0,True,False,False,,public_station_paid_fast,"['CHAdeMO', 'CCS 2', 'GB/T DC']",False,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
383,Горохово Рыбинский Район,"Россия, Ярославская область, Рыбинский район, Глебовское сельское поселение, деревня Горохово",Звоните договаривайтесь заранее. 220-380В,False,False,,True,+79159915572,58.02954078989235,38.427475802600384,,False,,,1,0.0,193739.0,2022-04-18T18:30:48.395+02:00,2022-09-29T15:10:27.484+02:00,,,,0,,,False,False,1.0,103.0,158.0,False,False,False,,home_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
481,"АО ""Мособлэнерго"", АЗС Аист, 22 кВт (Не работает)","Большое Московское Бетонное кольцо, Воскресенск, Московская область, Россия, 140225","Находится на территории АЗС ""Аист"". Зарядка активируется через мобильное приложение Мособлэнерго или через бота @meschargingbot в Телеграм. Для начала зарядки нужно пополнить баланс. ",False,False,,True,,55.340171,38.672926,,False,,,0,3.1,132836.0,2022-04-18T18:30:48.739+02:00,2022-09-29T15:10:29.431+02:00,,,,0,,,False,False,1.0,7.0,980.0,False,False,False,,public_station,"['Розетка RU/Euro', 'Type 2']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
324,"Мособлэнерго, ""умная опора"", 3.5 кВт","Россия, Московская область, Электрогорск",Фора встроенная в опору освещения. Активируется через приложение МЭС (Мосэнергосбыт),False,False,,True,,55.8963561811287,38.77342980355024,,False,,,0,0.0,249499.0,2022-04-18T18:30:48.082+02:00,2022-09-29T15:10:29.500+02:00,28.0,,,0,,,False,False,1.0,7.0,766.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
4105,Пит-Стоп автосервис,орловское шоссе 3,"Автосервис по всем направлениям
Алексей",False,False,"Пн-Пт с 9:00-19:00
",False,+79202444777,52.63109,38.452613,,False,,,0,0.0,317225.0,2022-04-18T18:31:01.294+02:00,2022-09-29T15:10:29.533+02:00,,,,0,,,False,False,1.0,190.0,795.0,False,False,False,,public_station,['Неизвестная красная (на три фазы)'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
8550,"Аэротруба ""Летяга"" (Coming Soon)","Ул. Тургеневское Шоссе 16, Новая Адыгея, Республика Адыгея, Россия, 385140","Старт зарядки 30 ₽/кВт
Type 2: 00:00 - 00:00 18 ₽/кВт
CCS/SAE: 00:00 - 00:00 18 ₽/кВт
CHAdeMO: 00:00 - 00:00 18 ₽/кВт",False,False,,False,,45.018997,38.93973,,True,,,0,,,2022-05-03T17:27:43.844+02:00,2022-11-19T15:48:11.297+01:00,22.0,537,electro.cars,0,,,True,False,1.0,360.0,902.0,False,False,False,,public_station_paid_fast,"['CCS 2', 'CHAdeMO', 'Type 2']",False,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 22, 'name': 'Electro.Cars', 'url': 'https://electro.cars/', 'phone': '88007758187', 'email': 'city@electro.cars', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.electrocars.superapp&hl=en_US&gl=US', 'app_store_url': 'https://apps.apple.com/tr/app/electro-cars/id1578472838', 'party_id': 'ELC', 'user_id': 1101, 'is_messages_enabled': True, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/c5c24c2d-5725-4a3d-9d24-2c4141902724.png'}"
37767,Парк Кудыкина гора,"Липецкая область, Задонский район, село Каменка","
Type 2: 00:00 - 00:00 16 ₽/кВт
J-1772: 00:00 - 00:00 16 ₽/кВт",False,False,,False,,52.367142,38.760337,,True,,,0,,,2022-09-08T08:42:07.673+02:00,2022-11-19T15:48:11.961+01:00,22.0,555,electro.cars,0,,,False,False,1.0,190.0,582.0,True,False,False,,public_station_paid,"['Type 2', 'Type 1']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 22, 'name': 'Electro.Cars', 'url': 'https://electro.cars/', 'phone': '88007758187', 'email': 'city@electro.cars', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.electrocars.superapp&hl=en_US&gl=US', 'app_store_url': 'https://apps.apple.com/tr/app/electro-cars/id1578472838', 'party_id': 'ELC', 'user_id': 1101, 'is_messages_enabled': True, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/c5c24c2d-5725-4a3d-9d24-2c4141902724.png'}"
4004,АЗС Газпромннфть,"Россия, Московская область, Зарайск",,False,False,,False,,54.772692573181104,38.88274557888508,,False,,,0,0.0,264987.0,2022-04-18T18:31:01.065+02:00,2022-09-29T15:10:29.657+02:00,,,,0,,,False,False,1.0,7.0,54.0,False,False,False,,public_station,"['Синяя, 16A']",False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
38431,НЭСК#9 Краснодар 150кВт (PSS) 23.12.00009,"Краснодар, ул. Красноармейская, 45","Тариф:
с 07:00 до 23:00 - 24₽ за 1 кВт⋅ч
с 23.00 до 07:00 - 20₽ за 1 кВт⋅ч  
(тарифицируется по времени начала зарядной сессии)",False,False,,False,,45.027077,38.973339,,True,,,0,,,2022-10-17T14:50:11.241+02:00,2022-11-19T15:48:15.214+01:00,2.0,ce4e713d-d88d-47a2-b49c-912f365c89ab,itcharge,0,,,True,False,1.0,88.0,267.0,True,False,False,,public_station_paid_fast,"['CHAdeMO', 'CCS 2', 'GB/T DC']",False,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
38642,"Коломна, Щуровская ул. 4","Россия, Московская область, Коломна, исторический район Щурово","Коломна, Щуровская ул. 4",False,False,,False,,55.06468008680299,38.84263557902781,,True,,,0,,,2022-11-10T15:30:25.474+01:00,2022-11-19T15:48:25.628+01:00,32.0,298,ros.seti,0,,,True,False,1.0,7.0,130.0,True,False,False,,public_station_paid_fast,"['CCS 2', 'GB/T DC', 'CHAdeMO']",True,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 32, 'name': 'RosSeti', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=com.rosseti.RSEM', 'app_store_url': 'https://apps.apple.com/ru/app/rs-em/id1607405743', 'party_id': 'RST', 'user_id': 2154, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/c39c1785-bac7-43f6-aff5-8b80b9cf5328.png'}"
3969,Коломна. Ул. Кирова,"ул. Кирова, 84, Коломна, Московская обл., Россия, 140411","Столбик Мособлэнерго
https://cloud.mail.ru/public/9hMx/EFaHeoAWu",False,False,,False,,55.073604,38.759369,,False,,,0,4.6,338241.0,2022-04-18T18:31:00.880+02:00,2022-09-29T15:10:29.724+02:00,,,,0,,,False,False,1.0,7.0,130.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
4790,"ТРЦ ""Красная площадь"" (Coming Soon)","Краснодар, Дзержинского, 100",Нужна зарядка-оставьте отзыв на стойке регистрации-иначе администрация не видит запроса на зарядную станцию,False,False,,True,+78612537877,45.100228,38.982523,,False,,,0,0.0,264688.0,2022-04-18T18:31:03.333+02:00,2022-09-29T15:10:29.845+02:00,,,,3,,,False,False,1.0,88.0,267.0,False,False,False,,public_station,"['Type 2', 'Type 1']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Скоро открытие,
9482,Гипермаркет Глобус Электросталь,"Ногинский р-н, 1, стр. 2, Sluchaynyy, Moskovskaya oblast', Russia, 144004","Зарядная станция расположена на территории гипермаркета ""Глобус"". Зарядка активируется через мобильное приложение Мособлэнерго или картой доступа Мособлэнерго. На данный момент станция оффлайн и можно только картой активировать. Дверца закрывается плохо. Если под левый нижний угол засунуть бумажку, то все прекрасно закрывается)",False,False,24/7,False,,55.758353,38.436581,,False,,,0,,,2022-05-24T11:40:24.477+02:00,2022-11-19T15:48:07.779+01:00,28.0,1018,mos.energo.sbyt,0,,,False,False,1.0,7.0,1133.0,False,False,False,,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9821,Green Drive - Отель Роза Ветров,"Краснодарский Край, г. Геленджик, с Архипо-Осиповка, ул. Новая, д.1","
Type 2: 00:00 - 00:00 20 ₽/кВт",False,False,,False,+78007758187,44.361978,38.52772,https://electro.cars,True,,,0,,,2022-06-03T12:12:08.942+02:00,2022-11-19T15:48:11.852+01:00,22.0,545,electro.cars,0,,,False,False,1.0,88.0,728.0,False,False,False,,public_station_paid,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 22, 'name': 'Electro.Cars', 'url': 'https://electro.cars/', 'phone': '88007758187', 'email': 'city@electro.cars', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.electrocars.superapp&hl=en_US&gl=US', 'app_store_url': 'https://apps.apple.com/tr/app/electro-cars/id1578472838', 'party_id': 'ELC', 'user_id': 1101, 'is_messages_enabled': True, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/c5c24c2d-5725-4a3d-9d24-2c4141902724.png'}"
4966,А/з Лукойл,"А-147, Ольгинка, Краснодарский край, Россия, 352840",Перед входом на заправку розетка 220 V,False,False,,False,,44.21741,38.894786,,False,,,0,0.0,369952.0,2022-04-18T18:31:03.796+02:00,2022-09-29T15:10:29.886+02:00,,,,0,,,False,False,1.0,88.0,896.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
9437,Станция на Патефонке,"Россия, Московская область, Коломна, улица Савельича, 16","Станция находится на территории арт-квартала «Патефонка». Для доступа к станции нужно подойти к охраннику у шлагбаума и сказать, что вы следуете на зарядку электромобилей. 
Для активации нужно скачать приложение “PortalEnergy”
По вопросам доступа: +7 915 123 07 39
Тех.поддержка: +7 931 580-35-83",False,False,,False,+79151230739,55.10102168323263,38.76628741621972,,True,,,0,,,2022-05-23T18:09:42.604+02:00,2022-11-19T15:48:08.045+01:00,30.0,53,portal.energy,0,,,False,False,1.0,7.0,130.0,False,False,False,,public_station_paid,"['Type 1', 'Type 2']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 30, 'name': 'PortalEnergy', 'url': 'https://portalenergy.tech/', 'phone': '88125655059', 'email': 'we@portalenergy.tech', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.portal_energy.android', 'app_store_url': 'https://apps.apple.com/us/app/portal-energy/id1551935371', 'party_id': 'PEY', 'user_id': 2128, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/006780ff-5741-4469-ac44-f2818e1e6c56.png'}"
38603,Лион Макс 230001,"Россия, муниципальное образование Краснодар, хутор Новый, Васильковая улица","Сенсорный экран, купюроприемник для пополнения баланса наличными. Единый баланс на всю будущую сеть зарядных станций. В будущем добавятся дополнительные разъемы и прием банковских карт. На данный момент кроме наличных возможна оплата переводом.",False,False,,False,+79615043050,45.153178444914914,38.80998479214108,,True,,,0,,,2022-11-09T09:13:18.930+01:00,2022-11-09T12:00:05.835+01:00,,,,3,,155.0,False,False,1.0,88.0,1960.0,True,False,False,,public_station_paid,['Розетка RU/Euro'],True,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Скоро открытие,
8657,"ЖК ""Достояние""","Краснодар,Конгрессная,Конгрессная","Уважаемые пользователи, для доступа к зарядке звоните по номеру +7 961 519 94 13 в любое время суток. Необходимо иметь свой кабель тип2-тип1. После нажатия в приложении Начать зарядку, необходимо нажать на зелёную кнопку на станции рядом с портом. ",False,False,,False,,45.108306,38.956555,,True,,,0,,,2022-05-11T11:50:35.269+02:00,2022-11-19T15:48:08.175+01:00,5.0,23008,charge.net,0,,,False,False,1.0,88.0,267.0,False,False,False,,public_station_paid,['Type 2'],False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 5, 'name': 'ChargeNet', 'url': 'https://app.chargenet.ru/home', 'phone': '89034111166', 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=com.chargenet.app', 'app_store_url': 'https://apps.apple.com/ru/app/chargenet/id1555528822', 'party_id': 'CNE', 'user_id': 3816, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/6e43bc61-39cc-4ad7-8e1a-9b51cffd6514.png'}"
1156,АЗС Трасса,"ул. Советской Конституции , 3, Ногинск, Московская обл., Россия, 142403",Зарядка от розетки из служебного помещения заправки через удлинитель ,False,False,,True,,55.877376,38.464109,,False,,,0,0.0,232641.0,2022-04-18T18:30:51.580+02:00,2022-09-29T15:10:30.053+02:00,,,,0,,,False,False,1.0,7.0,122.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
1233,Wall Outlet,"Россия, Владимирская область, Киржачский район, ДНТ Финеево-Ривер, Заречная улица",,False,False,,False,,56.04597474763836,38.90497874468565,,False,,,0,0.0,124374.0,2022-04-18T18:30:51.864+02:00,2022-09-29T15:10:30.145+02:00,,,,0,,,False,False,1.0,62.0,444.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
4884,Подземная парковка Marriott Krasnodar,"ул. Красная, 93, Краснодар, Краснодарский край, Россия, 350000","Зарядка в подземном паркинге для гостей отеля. Обычная 3кВт от 220В

Даёт 207 В 12А",False,False,,True,,45.034017,38.974084,,False,,,0,0.0,250237.0,2022-04-18T18:31:03.596+02:00,2022-09-29T15:10:30.201+02:00,,,,0,,,False,False,1.0,88.0,267.0,False,False,False,,public_station,"['Неизвестная красная (на три фазы)', 'Розетка RU/Euro']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
15,Азс Газпром,"Московское Большое кольцо, Владимирская обл., Россия, 601606","Розетка 220. При входе в здание справа. Несколько раз уже спрашивал, выручали.",False,False,,False,,56.260824,38.438784,,False,,,0,9.0,206270.0,2022-04-18T18:30:46.613+02:00,2022-09-29T15:10:30.250+02:00,,,,0,,,False,False,1.0,62.0,,True,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
14,Лесные Озёра,"Россия, Владимирская область, Александровский район, коттеджный посёлок Лесные Озёра",,False,False,,False,,56.290887333531614,38.53201288729906,,False,,,1,0.0,290404.0,2022-04-18T18:30:46.609+02:00,2022-09-29T15:10:30.255+02:00,,,,0,,,False,False,1.0,62.0,969.0,False,False,False,,home_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
9667,"Зарайск, пл Урицкого, 3 (АЗС «Бензар»)","Зарайск, пл Урицкого, 3 (АЗС «Бензар»)",,False,False,,False,,54.765866,38.874538,,False,,,0,,,2022-05-24T11:40:25.804+02:00,2022-11-19T15:48:14.707+01:00,28.0,501,mos.energo.sbyt,0,,,False,False,1.0,7.0,54.0,False,False,False,,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
290,Татнефть,"ул. Лесная, 32Б, Павловский Посад, Московская обл., Россия, 142502",,False,False,,False,,55.753274,38.636419,,False,,,0,0.0,353824.0,2022-04-18T18:30:47.856+02:00,2022-09-29T15:10:30.405+02:00,,,,0,,,False,False,1.0,7.0,238.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
425,Зарядка «У Бобров»,"Россия, Московская область, городской округ Коломна, садовое товарищество Ветерок",,False,False,,False,,55.133324,38.550859,,False,,,0,0.0,362539.0,2022-04-18T18:30:48.536+02:00,2022-09-29T15:10:30.450+02:00,,,,0,,,False,False,1.0,7.0,1039.0,True,False,False,,public_station,"['Неизвестная красная (на три фазы)', 'Розетка RU/Euro']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
632,Зеленая Ферма Натальи Балашовой,"19, Сельцо-Рябово, Вологодская обл., Россия, 162662",,False,False,,False,,58.941986,38.432935,,False,,,0,0.0,239963.0,2022-04-18T18:30:49.227+02:00,2022-09-29T15:10:30.484+02:00,,,,0,,,False,False,1.0,65.0,,True,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
688,,"Каргополь, Юбилейная, 8",,False,False,9-23,False,,61.517387,38.950232,,False,,,1,0.0,340917.0,2022-04-18T18:30:49.412+02:00,2022-09-29T15:10:30.492+02:00,,,,0,,,False,False,1.0,306.0,1080.0,False,False,False,,home_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
989,Михайловское Подворье,"А-114, Вологодская обл., Россия, 162564",,False,False,,False,,59.20991,38.604495,,False,,,0,0.0,326643.0,2022-04-18T18:30:51.113+02:00,2022-09-29T15:10:30.573+02:00,,,,0,,,False,False,1.0,65.0,,True,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
9596,"Павловский посад, Кузьмина, 40А","Павловский посад, Кузьмина, 40А",,False,False,,False,,55.764448,38.669484,,False,,,0,,,2022-05-24T11:40:25.296+02:00,2022-11-19T15:48:12.897+01:00,28.0,1197,mos.energo.sbyt,0,,,False,False,1.0,7.0,238.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9552,"Зарайск, пл Пожарского, 2","Зарайск, пл Пожарского, 2",,False,False,,False,,54.758819,38.872859,,False,,,0,,,2022-05-24T11:40:24.940+02:00,2022-11-19T15:48:11.438+01:00,28.0,1131,mos.energo.sbyt,0,,,False,False,1.0,7.0,54.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
